#      date    value 
 2007-01-01   2.4375 
 2007-01-02      0.5 
 2007-01-03    1.625 
 2007-01-04   0.6875 
 2007-01-05    2.625 
 2007-01-06        0 
 2007-01-07        0 
 2007-01-08     0.25 
 2007-01-09   5.9375 
 2007-01-10   7.0625 
 2007-01-11        0 
 2007-01-12        0 
 2007-01-13        0 
 2007-01-14        0 
 2007-01-15        0 
 2007-01-16   3.8125 
 2007-01-17    1.625 
 2007-01-18        0 
 2007-01-19        0 
 2007-01-20     1.25 
 2007-01-21      0.5 
 2007-01-22        0 
 2007-01-23        0 
 2007-01-24        0 
 2007-01-25   4.3125 
 2007-01-26     1.25 
 2007-01-27   2.9375 
 2007-01-28        0 
 2007-01-29        0 
 2007-01-30        0 
 2007-01-31   0.5625 
 2007-02-01   0.1875 
 2007-02-02   8.4375 
 2007-02-03   1.9375 
 2007-02-04        0 
 2007-02-05   0.1875 
 2007-02-06    0.625 
 2007-02-07     0.25 
 2007-02-08        0 
 2007-02-09   0.0625 
 2007-02-10        0 
 2007-02-11        0 
 2007-02-12        0 
 2007-02-13        0 
 2007-02-14        0 
 2007-02-15        0 
 2007-02-16        0 
 2007-02-17    0.125 
 2007-02-18        0 
 2007-02-19   0.0625 
 2007-02-20    0.125 
 2007-02-21        0 
 2007-02-22        0 
 2007-02-23        0 
 2007-02-24   0.6875 
 2007-02-25        0 
 2007-02-26    0.375 
 2007-02-27        0 
 2007-02-28    0.625 
 2007-03-01    0.125 
 2007-03-02   0.9375 
 2007-03-03   0.0625 
 2007-03-04        0 
 2007-03-05        0 
 2007-03-06        0 
 2007-03-07        0 
 2007-03-08   0.4375 
 2007-03-09   1.6875 
 2007-03-10    1.625 
 2007-03-11        1 
 2007-03-12        1 
 2007-03-13        0 
 2007-03-14   0.5625 
 2007-03-15        0 
 2007-03-16    1.125 
 2007-03-17    0.875 
 2007-03-18     1.25 
 2007-03-19    1.625 
 2007-03-20    0.625 
 2007-03-21        0 
 2007-03-22    0.125 
 2007-03-23        0 
 2007-03-24        0 
 2007-03-25        0 
 2007-03-26        0 
 2007-03-27        0 
 2007-03-28        0 
 2007-03-29     0.25 
 2007-03-30   0.3125 
 2007-03-31        0 
 2007-04-01   3.5625 
 2007-04-02   1.9375 
 2007-04-03    0.125 
 2007-04-04     5.25 
 2007-04-05    1.625 
 2007-04-06   0.0625 
 2007-04-07    0.875 
 2007-04-08        0 
 2007-04-09        0 
 2007-04-10    0.375 
 2007-04-11    1.125 
 2007-04-12        0 
 2007-04-13     0.75 
 2007-04-14   0.0625 
 2007-04-15   0.0625 
 2007-04-16        0 
 2007-04-17        0 
 2007-04-18     0.25 
 2007-04-19   0.0625 
 2007-04-20   0.1875 
 2007-04-21   0.1875 
 2007-04-22        0 
 2007-04-23     5.75 
 2007-04-24        0 
 2007-04-25   0.1875 
 2007-04-26    1.125 
 2007-04-27     5.75 
 2007-04-28   0.1875 
 2007-04-29     0.25 
 2007-04-30   0.1875 
 2007-05-01   2.0625 
 2007-05-02   0.1875 
 2007-05-03        0 
 2007-05-04        0 
 2007-05-05        0 
 2007-05-06   0.4375 
 2007-05-07   5.1875 
 2007-05-08    4.375 
 2007-05-09   5.3125 
 2007-05-10    0.875 
 2007-05-11   2.8125 
 2007-05-12   0.9375 
 2007-05-13    0.375 
 2007-05-14    0.875 
 2007-05-15   4.6875 
 2007-05-16    12.25 
 2007-05-17     0.75 
 2007-05-18        0 
 2007-05-19     2.25 
 2007-05-20   0.6875 
 2007-05-21   0.4375 
 2007-05-22        0 
 2007-05-23   3.4375 
 2007-05-24   3.4375 
 2007-05-25   4.1875 
 2007-05-26   2.1875 
 2007-05-27    0.625 
 2007-05-28   0.3125 
 2007-05-29        0 
 2007-05-30    0.625 
 2007-05-31        0 
 2007-06-01        0 
 2007-06-02        0 
 2007-06-03        0 
 2007-06-04        0 
 2007-06-05        0 
 2007-06-06   0.8125 
 2007-06-07        0 
