#      date    value 
 2010-01-01        0 
 2010-01-02        0 
 2010-01-03        0 
 2010-01-04        0 
 2010-01-05        0 
 2010-01-06        0 
 2010-01-07   1.4375 
 2010-01-08  20.0625 
 2010-01-09   10.875 
 2010-01-10   3.0625 
 2010-01-11   0.0625 
 2010-01-12   0.3125 
 2010-01-13   1.9375 
 2010-01-14   0.0625 
 2010-01-15        0 
 2010-01-16   0.0625 
 2010-01-17        0 
 2010-01-18        0 
 2010-01-19        0 
 2010-01-20        0 
 2010-01-21        0 
 2010-01-22        0 
 2010-01-23        0 
 2010-01-24        0 
 2010-01-25     0.25 
 2010-01-26        0 
 2010-01-27        0 
 2010-01-28        0 
 2010-01-29        0 
 2010-01-30        0 
 2010-01-31        0 
 2010-02-01        0 
 2010-02-02        0 
 2010-02-03        0 
 2010-02-04   0.0625 
 2010-02-05    27.75 
 2010-02-06        0 
 2010-02-07        0 
 2010-02-08        0 
 2010-02-09        0 
 2010-02-10        0 
 2010-02-11   0.6875 
 2010-02-12    0.125 
 2010-02-13        0 
 2010-02-14    0.125 
 2010-02-15   0.0625 
 2010-02-16   0.1875 
 2010-02-17   12.125 
 2010-02-18   7.1875 
 2010-02-19  30.1875 
 2010-02-20        0 
 2010-02-21   1.0625 
 2010-02-22   6.0625 
 2010-02-23   4.0625 
 2010-02-24        0 
 2010-02-25    3.125 
 2010-02-26     11.5 
 2010-02-27   0.0625 
 2010-02-28   2.6875 
 2010-03-01    0.375 
 2010-03-02        0 
 2010-03-03   5.9375 
 2010-03-04    3.875 
 2010-03-05        0 
 2010-03-06        0 
 2010-03-07   0.0625 
 2010-03-08        0 
 2010-03-09   0.1875 
 2010-03-10    6.125 
 2010-03-11   0.8125 
 2010-03-12        0 
 2010-03-13        0 
 2010-03-14        0 
 2010-03-15        0 
 2010-03-16        0 
 2010-03-17        0 
 2010-03-18        0 
 2010-03-19        0 
 2010-03-20   0.8125 
 2010-03-21    1.625 
 2010-03-22    0.625 
 2010-03-23   0.4375 
 2010-03-24   0.4375 
 2010-03-25      6.5 
 2010-03-26  18.6875 
 2010-03-27        0 
 2010-03-28        0 
 2010-03-29   0.1875 
 2010-03-30  35.1875 
 2010-03-31   0.0625 
 2010-04-01   2.1875 
 2010-04-02        0 
 2010-04-03    9.375 
 2010-04-04       37 
 2010-04-05        0 
 2010-04-06        0 
 2010-04-07        0 
 2010-04-08        0 
 2010-04-09        0 
 2010-04-10        0 
 2010-04-11   2.0625 
 2010-04-12        1 
 2010-04-13        0 
 2010-04-14        0 
 2010-04-15        0 
 2010-04-16   1.9375 
 2010-04-17   4.9375 
 2010-04-18     0.75 
 2010-04-19        0 
 2010-04-20        0 
 2010-04-21        0 
 2010-04-22        0 
 2010-04-23    3.625 
 2010-04-24    0.125 
 2010-04-25        0 
 2010-04-26    5.375 
 2010-04-27    6.875 
 2010-04-28    0.125 
 2010-04-29        0 
 2010-04-30   1.1875 
 2010-05-01   2.6875 
 2010-05-02  37.8125 
 2010-05-03  15.3125 
 2010-05-04  25.6875 
 2010-05-05    37.25 
 2010-05-06   3.5625 
 2010-05-07   5.6875 
 2010-05-08    0.875 
 2010-05-09  13.9375 
 2010-05-10  10.9375 
 2010-05-11   45.875 
 2010-05-12  40.8125 
 2010-05-13  27.8125 
 2010-05-14   10.375 
 2010-05-15    0.125 
 2010-05-16        0 
 2010-05-17        0 
 2010-05-18    0.125 
 2010-05-19   0.0625 
 2010-05-20        0 
 2010-05-21        0 
 2010-05-22        0 
 2010-05-23        0 
 2010-05-24        0 
 2010-05-25        0 
 2010-05-26   0.0625 
 2010-05-27  15.0625 
 2010-05-28     6.75 
 2010-05-29   10.125 
 2010-05-30    0.875 
 2010-05-31        0 
 2010-06-01        0 
 2010-06-02        0 
 2010-06-03     0.25 
 2010-06-04        0 
 2010-06-05        0 
 2010-06-06   6.8125 
 2010-06-07        5 
 2010-06-08   1.1875 
 2010-06-09   1.0625 
 2010-06-10   16.625 
 2010-06-11   0.1875 
 2010-06-12   1.5625 
 2010-06-13     0.25 
 2010-06-14     5.75 
 2010-06-15   10.375 
 2010-06-16     25.5 
 2010-06-17   15.875 
 2010-06-18        0 
 2010-06-19   4.0625 
 2010-06-20     3.25 
 2010-06-21        0 
 2010-06-22        0 
 2010-06-23        0 
 2010-06-24        0 
 2010-06-25        0 
 2010-06-26        0 
 2010-06-27        0 
 2010-06-28   8.3125 
 2010-06-29     15.5 
 2010-06-30   0.0625 
 2010-07-01        0 
 2010-07-02        0 
 2010-07-03     8.25 
 2010-07-04    0.375 
 2010-07-05   5.3125 
 2010-07-06      1.5 
 2010-07-07        0 
 2010-07-08        0 
 2010-07-09        0 
 2010-07-10        0 
 2010-07-11  16.3125 
 2010-07-12   0.6875 
 2010-07-13        0 
 2010-07-14        0 
 2010-07-15        0 
 2010-07-16        0 
 2010-07-17   7.6875 
 2010-07-18        0 
 2010-07-19        0 
 2010-07-20        0 
 2010-07-21        0 
 2010-07-22      0.5 
 2010-07-23  17.3125 
 2010-07-24        0 
 2010-07-25        0 
 2010-07-26        0 
 2010-07-27        0 
 2010-07-28        0 
 2010-07-29   17.875 
 2010-07-30   0.3125 
 2010-07-31        0 
 2010-08-01        0 
 2010-08-02     17.5 
 2010-08-03     0.25 
 2010-08-04        0 
 2010-08-05   53.875 
 2010-08-06        0 
 2010-08-07        0 
 2010-08-08        0 
 2010-08-09        0 
 2010-08-10        0 
 2010-08-11  16.1875 
 2010-08-12     22.5 
 2010-08-13    0.875 
 2010-08-14   44.375 
 2010-08-15    11.75 
 2010-08-16   0.0625 
 2010-08-17        0 
 2010-08-18        0 
 2010-08-19        0 
 2010-08-20   0.0625 
 2010-08-21        0 
 2010-08-22        0 
 2010-08-23   0.0625 
 2010-08-24    0.375 
 2010-08-25        0 
 2010-08-26        0 
 2010-08-27        0 
 2010-08-28        0 
 2010-08-29    0.125 
 2010-08-30        0 
 2010-08-31        0 
 2010-09-01        0 
 2010-09-02   0.0625 
 2010-09-03        0 
 2010-09-04        0 
 2010-09-05    0.375 
 2010-09-06   0.3125 
 2010-09-07       29 
 2010-09-08   42.375 
 2010-09-09        1 
 2010-09-10        0 
 2010-09-11        0 
 2010-09-12        0 
 2010-09-13   0.1875 
 2010-09-14        0 
 2010-09-15        0 
 2010-09-16   2.9375 
 2010-09-17   16.625 
 2010-09-18   48.125 
 2010-09-19        0 
 2010-09-20        0 
 2010-09-21   0.1875 
 2010-09-22        0 
 2010-09-23        0 
 2010-09-24  19.6875 
 2010-09-25       10 
 2010-09-26   1.1875 
 2010-09-27     4.75 
 2010-09-28        0 
 2010-09-29        0 
 2010-09-30    0.125 
 2010-10-01     0.25 
 2010-10-02    0.125 
 2010-10-03   0.3125 
 2010-10-04  35.1875 
 2010-10-05   6.3125 
 2010-10-06        0 
 2010-10-07        0 
 2010-10-08        0 
 2010-10-09        0 
 2010-10-10        0 
 2010-10-11   0.0625 
 2010-10-12        0 
 2010-10-13        0 
 2010-10-14        0 
 2010-10-15        0 
 2010-10-16   3.8125 
 2010-10-17   3.0625 
 2010-10-18   0.0625 
 2010-10-19        0 
 2010-10-20        0 
 2010-10-21        0 
 2010-10-22        0 
 2010-10-23        0 
 2010-10-24   11.625 
 2010-10-25  26.0625 
 2010-10-26        0 
 2010-10-27        0 
 2010-10-28        0 
 2010-10-29        0 
 2010-10-30     3.25 
 2010-10-31  68.9375 
 2010-11-01  39.6875 
 2010-11-02    4.875 
 2010-11-03        0 
 2010-11-04        0 
 2010-11-05        0 
 2010-11-06        0 
 2010-11-07    13.25 
 2010-11-08    16.75 
 2010-11-09    4.375 
 2010-11-10     3.75 
 2010-11-11        0 
 2010-11-12        0 
 2010-11-13   0.3125 
 2010-11-14   5.4375 
 2010-11-15  43.6875 
 2010-11-16   28.625 
 2010-11-17      4.5 
 2010-11-18  11.1875 
 2010-11-19    3.375 
 2010-11-20   6.4375 
 2010-11-21  32.9375 
 2010-11-22   9.9375 
 2010-11-23        0 
 2010-11-24        0 
 2010-11-25   0.3125 
 2010-11-26   8.0625 
 2010-11-27   0.5625 
 2010-11-28        5 
 2010-11-29        0 
 2010-11-30   2.3125 
 2010-12-01   11.375 
 2010-12-02     1.25 
 2010-12-03   0.4375 
 2010-12-04        0 
 2010-12-05        2 
 2010-12-06  12.0625 
 2010-12-07    2.375 
 2010-12-08   4.5625 
 2010-12-09        0 
 2010-12-10        0 
 2010-12-11        0 
 2010-12-12        0 
 2010-12-13        0 
 2010-12-14        0 
 2010-12-15        0 
 2010-12-16        0 
 2010-12-17        2 
 2010-12-18        0 
 2010-12-19        0 
 2010-12-20        0 
 2010-12-21  11.8125 
 2010-12-22  19.3125 
 2010-12-23  36.1875 
 2010-12-24  24.6875 
 2010-12-25   1.3125 
 2010-12-26    3.625 
 2010-12-27   1.1875 
 2010-12-28    1.875 
 2010-12-29   0.8125 
 2010-12-30        0 
 2010-12-31        0 
