#      date    value 
 2012-01-01      5.5 
 2012-01-02        0 
 2012-01-03      5.5 
 2012-01-04   0.1875 
 2012-01-05   1.3125 
 2012-01-06        0 
 2012-01-07   0.0625 
 2012-01-08        0 
 2012-01-09    0.125 
 2012-01-10   0.0625 
 2012-01-11        0 
 2012-01-12   0.0625 
 2012-01-13        0 
 2012-01-14   2.1875 
 2012-01-15    73.75 
 2012-01-16   75.875 
 2012-01-17   9.6875 
 2012-01-18  22.3125 
 2012-01-19        5 
 2012-01-20      1.5 
 2012-01-21   4.3125 
 2012-01-22   1.1875 
 2012-01-23  137.312 
 2012-01-24     24.5 
 2012-01-25    3.875 
 2012-01-26   3.3125 
 2012-01-27      1.5 
 2012-01-28   0.4375 
 2012-01-29   0.1875 
 2012-01-30   3.4375 
 2012-01-31   11.125 
 2012-02-01   1.5625 
 2012-02-02  20.5625 
 2012-02-03  38.0625 
 2012-02-04    19.25 
 2012-02-05     2.75 
 2012-02-06    0.125 
 2012-02-07    0.875 
 2012-02-08  63.4375 
 2012-02-09  13.4375 
 2012-02-10   0.5625 
 2012-02-11    0.125 
 2012-02-12   0.0625 
 2012-02-13    0.125 
 2012-02-14        0 
 2012-02-15   6.0625 
 2012-02-16   0.8125 
 2012-02-17   0.0625 
 2012-02-18    0.375 
 2012-02-19   2.0625 
 2012-02-20   0.8125 
 2012-02-21    4.625 
 2012-02-22      2.5 
 2012-02-23      2.5 
 2012-02-24   2.5625 
 2012-02-25   3.6875 
 2012-02-26    3.375 
 2012-02-27     9.75 
 2012-02-28       21 
 2012-02-29   18.125 
 2012-03-01   7.6875 
 2012-03-02    6.875 
 2012-03-03   2.5625 
 2012-03-04   1.8125 
 2012-03-05    12.25 
 2012-03-06   0.8125 
 2012-03-07       18 
 2012-03-08   22.875 
 2012-03-09   12.625 
 2012-03-10  24.6875 
 2012-03-11  83.5625 
 2012-03-12  13.1875 
 2012-03-13   25.625 
 2012-03-14  23.4375 
 2012-03-15  30.0625 
 2012-03-16    19.25 
 2012-03-17  39.6875 
 2012-03-18  86.0625 
 2012-03-19    59.75 
 2012-03-20   15.125 
 2012-03-21    3.375 
 2012-03-22        0 
 2012-03-23      4.5 
 2012-03-24        3 
 2012-03-25   48.375 
 2012-03-26    98.25 
 2012-03-27   6.8125 
 2012-03-28    1.875 
 2012-03-29    0.125 
 2012-03-30        0 
 2012-03-31        0 
 2012-04-01        0 
 2012-04-02        0 
 2012-04-03        0 
 2012-04-04        0 
 2012-04-05        0 
 2012-04-06    0.125 
 2012-04-07   2.0625 
 2012-04-08        0 
 2012-04-09   0.0625 
 2012-04-10   0.4375 
 2012-04-11  18.6875 
 2012-04-12  15.8125 
 2012-04-13   6.6875 
 2012-04-14   4.8125 
 2012-04-15    8.375 
 2012-04-16     0.75 
 2012-04-17    0.125 
 2012-04-18     0.25 
 2012-04-19     0.75 
 2012-04-20        1 
 2012-04-21        0 
 2012-04-22        0 
 2012-04-23        0 
 2012-04-24        0 
 2012-04-25   0.0625 
 2012-04-26        1 
 2012-04-27    3.375 
 2012-04-28   0.3125 
 2012-04-29   0.4375 
 2012-04-30    1.875 
 2012-05-01      0.5 
 2012-05-02      0.5 
 2012-05-03    0.125 
 2012-05-04        0 
 2012-05-05        0 
 2012-05-06        0 
 2012-05-07        0 
 2012-05-08        0 
 2012-05-09   0.1875 
 2012-05-10   0.9375 
 2012-05-11    0.375 
 2012-05-12    0.375 
 2012-05-13   0.1875 
 2012-05-14   0.0625 
 2012-05-15   0.1875 
 2012-05-16        0 
